epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val
1,1.941456259047935,1.4761731624603271,0.4813086529007708,0.001,0.1408842048392846,0.25085464119911194
2,1.6151466268758081,1.3662396669387817,0.49234884646697896,0.001,0.1399881627697211,0.22516413033008575
3,1.5528685575251744,1.334986925125122,0.521025081653364,0.001,0.13116145678437674,0.2028377503156662
4,1.4824984893399795,1.3024832010269165,0.5479400928769239,0.001,0.1261979381625469,0.20638030767440796
5,1.4406342781949217,1.2908871173858643,0.5449311368551334,0.001,0.12416444690181659,0.17899760603904724
6,1.4085337636184871,1.2442610263824463,0.5650822796242595,0.001,0.11607809078234893,0.16763649880886078
7,1.4040746676975617,1.2554023265838623,0.5700616359374944,0.001,0.11441954941703723,0.16689138114452362
8,1.3993827101787117,1.2798889875411987,0.5706604217862011,0.001,0.11361071123526646,0.17243273556232452
9,1.3747106373523328,1.2515654563903809,0.5558540356455856,0.001,0.11273901221843866,0.15827593207359314
10,1.3434100622039762,1.2162113189697266,0.5832670096973767,0.001,0.11250136935940155,0.16193543374538422
11,1.3392957110189134,1.209554672241211,0.5515661637286619,0.001,0.11186031424082242,0.15751075744628906
12,1.345390789429829,1.2026854753494263,0.5595606139446232,0.001,0.11462662999446575,0.16103869676589966
13,1.3305125660762054,1.2115401029586792,0.5910376732444986,0.001,0.11384732161576931,0.15608267486095428
14,1.3346800889062518,1.1685365438461304,0.5946257271875709,0.001,0.1098281517624855,0.14491228759288788
15,1.3182885288673012,1.1871553659439087,0.5912962995914819,0.001,0.1095789040510471,0.14608533680438995
16,1.3213528370593937,1.2452495098114014,0.5669855864949036,0.001,0.10802099137352063,0.14187805354595184
17,1.305763603721627,1.2097426652908325,0.5907957646610592,0.001,0.10990764458592121,0.1457584798336029
18,1.3111016504833906,1.2520545721054077,0.5561730749371694,0.001,0.10702599928929256,0.14535102248191833
19,1.2931371023688685,1.2188425064086914,0.5831170037669484,0.001,0.10816950866809258,0.14655397832393646
20,1.2891388588160078,1.2063720226287842,0.5894544610590919,0.001,0.10840799286961555,0.13458628952503204
21,1.2627879299778537,1.1764225959777832,0.5842141540623079,0.0005,0.10471964054382764,0.12736515700817108
22,1.2561666317241227,1.1809078454971313,0.5983963370042432,0.0005,0.10401504716047874,0.12375606596469879
23,1.2634834444231742,1.1804137229919434,0.600344446648495,0.0005,0.1029647422524599,0.12486967444419861
24,1.2617434086705426,1.1902949810028076,0.6006661626886775,0.0005,0.10286531253502919,0.12659819424152374
25,1.2432339748173262,1.1792097091674805,0.5998165060345065,0.0005,0.10220163229566354,0.12307630479335785
26,1.2487388562777861,1.190447449684143,0.5996711871652057,0.0005,0.10223947723324482,0.12152305245399475
27,1.2522049257814245,1.2144579887390137,0.5867999551430173,0.0005,0.10372222902683112,0.12587794661521912
28,1.2390958542103603,1.1774733066558838,0.597787506790877,0.0005,0.10301140552529922,0.12523390352725983
29,1.2467165987716713,1.1719801425933838,0.5895850781733541,0.0005,0.10262306206501447,0.12189094722270966
30,1.256353777384643,1.1707203388214111,0.596818501470425,0.0005,0.10431950281445797,0.12148406356573105
31,1.2525975724033516,1.178745150566101,0.5947897218925755,0.00025,0.10158633526701194,0.12057585269212723
32,1.2369300635277456,1.175540566444397,0.5986950065340725,0.00025,0.10057276773911256,0.12045325338840485
33,1.2293972390345902,1.1742321252822876,0.6010880660313619,0.00025,0.10101114786588229,0.11912297457456589
34,1.2232155786144323,1.1725549697875977,0.6003915801296354,0.00025,0.10123424805127658,0.11607018858194351
35,1.2388324430857018,1.1770542860031128,0.6003165387087609,0.00025,0.10020252001973298,0.11722050607204437
36,1.2583888956613758,1.177729606628418,0.5983236085420015,0.00025,0.10087105345267516,0.11529489606618881
37,1.2383683383474084,1.1781874895095825,0.599315925922088,0.00025,0.1009542174064196,0.11732383072376251
38,1.226554797882054,1.179741621017456,0.6005913798775067,0.00025,0.10084889456629753,0.11661863327026367
39,1.2258007409209541,1.178288221359253,0.5814466811178267,0.00025,0.10121460230304645,0.11379880458116531
40,1.2224944609564001,1.1748957633972168,0.6001865350005889,0.000125,0.09989650146319316,0.11505641788244247
41,1.2243097650632089,1.175614833831787,0.6011727397256574,0.000125,0.10028574844965568,0.11479093134403229
42,1.2266659044258923,1.1909393072128296,0.589501068565638,0.000125,0.09933272519936928,0.11454570293426514
43,1.226476281756171,1.1773850917816162,0.5960326088476614,0.000125,0.09970222384883808,0.1148584708571434
44,1.222634890658393,1.178270697593689,0.5937809216970251,0.000125,0.10039786020150551,0.11562638729810715
45,1.228225679637893,1.1717265844345093,0.5955552853677278,0.000125,0.10009167257409829,0.11447721719741821
46,1.228672039343792,1.1792941093444824,0.5928363970196848,0.000125,0.09966476662800862,0.11422406136989594
47,1.2374762100126866,1.1769860982894897,0.5948437205692485,0.000125,0.09959431021259381,0.1131133884191513
48,1.2221377675799192,1.1763371229171753,0.5928871940618237,6.25e-05,0.10018082822744663,0.11328241974115372
